entry_id,true_annotation_type,score,matched_iou,n_gt_in_image,matched_unique_base
8993_22_det6,number_letter,0.2783,0.0000,1,
8993_22_det7,number_letter,0.2892,0.0000,1,
9059_0_det0,arrow,0.3670,0.0000,1,
9059_0_det1,number_letter,0.2859,0.0000,1,
9059_0_det2,number_letter,0.2771,0.0000,1,
9059_0_det3,number_letter,0.2571,0.0000,1,
9059_0_det4,number_letter,0.3113,0.0000,1,
9059_0_det5,number_letter,0.2923,0.0000,1,
9059_0_det7,number_letter,0.2669,0.0000,1,
9059_0_det8,number_letter,0.2585,0.0000,1,
9059_0_det9,number_letter,0.2560,0.0000,1,
9070_0_det0,freeform_bbox,0.3024,0.0000,1,
9070_0_det1,number_letter,0.3420,0.0000,1,
9070_0_det2,arrow,0.3052,0.0000,1,
9070_0_det3,arrow,0.2694,0.0000,1,
9070_0_det4,number_letter,0.3226,0.0000,1,
9081_0_det1,freeform_bbox,0.3562,0.0131,1,9081_0_0
9081_0_det2,arrow,0.2727,0.0000,1,
9081_0_det3,number_letter,0.2568,0.0000,1,
9081_0_det4,number_letter,0.2618,0.0000,1,
9081_0_det5,number_letter,0.2538,0.0000,1,
9081_0_det6,arrow,0.2567,0.0000,1,
9081_7_det0,arrow,0.3162,0.0000,1,
9081_7_det1,number_letter,0.2879,0.0000,1,
9081_7_det2,number_letter,0.2716,0.0000,1,
9081_7_det3,number_letter,0.2619,0.0000,1,
9081_7_det4,number_letter,0.2591,0.0000,1,
9081_7_det5,arrow,0.2825,0.0000,1,
9064_2_det0,arrow,0.2587,0.1225,1,9064_2_2
9064_9_det0,number_letter,0.2971,0.4888,1,9064_9_9
9064_9_det1,number_letter,0.2989,0.4233,1,9064_9_9
9064_9_det2,arrow,0.3229,0.1028,1,9064_9_9
9064_16_det0,number_letter,0.2582,0.0000,1,
9064_16_det1,number_letter,0.2533,0.0000,1,
9136_0_det0,freeform_bbox,0.3044,0.0256,2,9136_0_0
9136_0_det1,number_letter,0.3422,0.0000,2,
9136_0_det2,number_letter,0.3269,0.0000,2,
9136_0_det3,number_letter,0.3102,0.0000,2,
9136_0_det4,number_letter,0.3142,0.0000,2,
9136_0_det5,number_letter,0.3327,0.0000,2,
9136_0_det6,number_letter,0.2967,0.0000,2,
9136_0_det7,number_letter,0.2584,0.0000,2,
9136_0_det8,number_letter,0.2594,0.0000,2,
9136_0_det9,number_letter,0.2959,0.0000,2,
9136_0_det10,freeform_bbox,0.3189,0.2674,2,9136_0_0
9136_0_det11,arrow,0.2906,0.0000,2,
9136_0_det12,number_letter,0.2907,0.0000,2,
9136_1_det0,arrow,0.4896,0.7275,1,9136_1_6
9136_1_det1,number_letter,0.3564,0.0000,1,
9136_1_det2,number_letter,0.3340,0.0000,1,
9136_1_det3,number_letter,0.3151,0.0000,1,
9136_1_det4,number_letter,0.3292,0.0000,1,
9136_1_det5,number_letter,0.3279,0.0000,1,
9136_1_det6,number_letter,0.2641,0.0000,1,
9136_1_det7,number_letter,0.2612,0.0000,1,
9136_1_det8,number_letter,0.2993,0.0000,1,
9136_1_det9,number_letter,0.3327,0.0000,1,
9136_1_det10,number_letter,0.3017,0.0000,1,
9158_0_det0,freeform_bbox,0.3871,0.0000,1,
9158_0_det1,number_letter,0.2861,0.0000,1,
9158_0_det2,arrow,0.2681,0.5125,1,9158_0_0
9158_0_det3,number_letter,0.3066,0.0000,1,
9158_0_det4,number_letter,0.2540,0.0000,1,
9158_0_det5,number_letter,0.2828,0.0000,1,
9158_0_det6,number_letter,0.2503,0.0000,1,
9158_1_det0,number_letter,0.2959,0.0000,1,
9158_1_det1,number_letter,0.2759,0.0000,1,
9158_1_det2,number_letter,0.2815,0.0000,1,
9158_1_det3,number_letter,0.3117,0.0000,1,
9158_1_det4,number_letter,0.2845,0.0000,1,
9158_1_det5,number_letter,0.2789,0.0000,1,
9158_1_det6,arrow,0.2514,0.0000,1,
9158_1_det7,arrow,0.2582,0.0000,1,
9151_7_det0,number_letter,0.3131,0.0000,1,
9151_7_det1,number_letter,0.3328,0.0000,1,
9151_7_det2,freeform_bbox,0.3051,0.0000,1,
9151_7_det3,arrow,0.3223,0.0000,1,
9151_7_det4,number_letter,0.3315,0.0000,1,
9151_7_det5,number_letter,0.3001,0.0000,1,
9151_7_det6,number_letter,0.2939,0.0000,1,
9151_7_det7,arrow,0.2576,0.0000,1,
9151_7_det8,number_letter,0.2635,0.0000,1,
9151_7_det9,number_letter,0.3253,0.0000,1,
9151_7_det10,number_letter,0.2780,0.0000,1,
9151_7_det11,number_letter,0.2570,0.0000,1,
9151_7_det12,number_letter,0.3121,0.0000,1,
9151_7_det13,number_letter,0.3077,0.0000,1,
9198_0_det0,arrow,0.3871,0.4567,1,9198_0_0
9198_0_det1,number_letter,0.4921,0.0000,1,
9198_0_det2,number_letter,0.3027,0.0000,1,
9198_0_det3,arrow,0.2572,0.2980,1,9198_0_0
9198_0_det4,arrow,0.3066,0.0052,1,9198_0_0
9169_4_det0,number_letter,0.3018,0.0000,2,
9169_4_det1,arrow,0.3359,0.0000,2,
9207_0_det0,arrow,0.4265,0.6471,2,9207_0_2
9207_0_det1,number_letter,0.3721,0.0000,2,
9207_0_det2,number_letter,0.2925,0.0000,2,
9207_0_det3,number_letter,0.3022,0.0000,2,
9207_0_det4,number_letter,0.2879,0.0000,2,
9207_0_det6,number_letter,0.2943,0.0000,2,
9207_0_det7,number_letter,0.2711,0.0000,2,
9207_0_det8,number_letter,0.3057,0.0000,2,
9207_0_det9,arrow,0.2558,0.2622,2,9207_0_2
9207_2_det0,number_letter,0.3817,0.0000,1,
9207_2_det1,number_letter,0.2969,0.0000,1,
9207_2_det2,arrow,0.3561,0.0669,1,9207_2_7
9207_2_det3,number_letter,0.2848,0.0000,1,
9207_2_det4,number_letter,0.2887,0.0000,1,
9207_2_det5,number_letter,0.3074,0.0000,1,
9207_2_det6,number_letter,0.3241,0.0000,1,
9207_2_det7,number_letter,0.2961,0.0000,1,
9207_2_det8,arrow,0.2562,0.0000,1,
9145_0_det1,number_letter,0.2748,0.0000,1,
9145_1_det0,number_letter,0.2669,0.0000,1,
9145_1_det1,arrow,0.2834,0.0000,1,
9145_1_det2,number_letter,0.2827,0.0458,1,9145_1_2
9145_1_det3,number_letter,0.2546,0.0477,1,9145_1_2
9145_8_det0,number_letter,0.2524,0.0000,1,
9145_8_det1,arrow,0.2837,0.0000,1,
9145_8_det2,number_letter,0.3003,0.0000,1,
9145_8_det3,number_letter,0.2734,0.0000,1,
9145_13_det0,number_letter,0.2532,0.0000,1,
9145_13_det1,arrow,0.2726,0.0000,1,
9145_13_det2,number_letter,0.3038,0.0000,1,
9145_13_det3,number_letter,0.2724,0.0000,1,
9225_1_det0,number_letter,0.4654,0.0000,1,
9225_1_det1,arrow,0.5024,0.0000,1,
9225_1_det2,number_letter,0.2815,0.0000,1,
9225_1_det3,number_letter,0.3052,0.0000,1,
9225_1_det4,freeform_bbox,0.4081,0.0000,1,
9204_0_det0,number_letter,0.2598,0.0000,1,
9204_5_det0,freeform_bbox,0.4662,0.1128,1,9204_5_11
9204_5_det1,arrow,0.4334,0.0000,1,
9204_5_det2,number_letter,0.2511,0.0000,1,
9204_5_det3,number_letter,0.2564,0.0000,1,
9224_1_det0,arrow,0.2630,0.0000,1,
9224_1_det1,arrow,0.2528,0.0000,1,
9224_3_det0,freeform_bbox,0.4524,0.3249,1,9224_3_3
9224_3_det1,arrow,0.2671,0.0000,1,
9224_3_det2,arrow,0.2889,0.0000,1,
9224_4_det0,arrow,0.2682,0.0000,1,
9216_8_det0,arrow,0.5043,0.0000,1,
9216_8_det1,number_letter,0.2957,0.0000,1,
9216_8_det2,number_letter,0.2561,0.0000,1,
9216_8_det4,number_letter,0.2762,0.0000,1,
9216_8_det5,number_letter,0.2759,0.0000,1,
9216_8_det6,number_letter,0.2737,0.0000,1,
9249_0_det0,number_letter,0.3050,0.0000,1,
9249_0_det2,number_letter,0.3061,0.0000,1,
9249_0_det3,number_letter,0.2787,0.0000,1,
9249_0_det4,number_letter,0.2787,0.0000,1,
9249_0_det5,number_letter,0.2686,0.0000,1,
9249_2_det0,number_letter,0.3036,0.0000,1,
9249_2_det2,number_letter,0.3047,0.0000,1,
9249_2_det3,number_letter,0.2800,0.0000,1,
9249_2_det4,number_letter,0.2759,0.0000,1,
9249_2_det5,number_letter,0.2695,0.0000,1,
9259_0_det0,arrow,0.4660,0.0000,1,
9259_0_det1,freeform_bbox,0.3186,0.0107,1,9259_0_2
9259_0_det2,arrow,0.3177,0.0000,1,
9259_0_det3,number_letter,0.2980,0.0000,1,
9259_0_det4,number_letter,0.3358,0.0000,1,
9259_0_det5,number_letter,0.3054,0.0000,1,
9259_1_det0,arrow,0.4469,0.0000,1,
9259_1_det1,number_letter,0.3027,0.0000,1,
9259_1_det2,number_letter,0.3390,0.0000,1,
9259_1_det3,number_letter,0.3119,0.0000,1,
9259_1_det4,arrow,0.2958,0.0000,1,
9259_1_det5,freeform_bbox,0.3009,0.0000,1,
9290_0_det0,number_letter,0.3134,0.0000,1,
9290_0_det1,number_letter,0.3274,0.0000,1,
9290_0_det2,freeform_bbox,0.3015,0.0004,1,9290_0_0
9307_2_det0,number_letter,0.5358,0.0000,1,
9307_2_det1,arrow,0.2951,0.0000,1,
9307_2_det2,number_letter,0.3308,0.0000,1,
9307_2_det5,arrow,0.2794,0.0000,1,
9305_0_det0,number_letter,0.2728,0.0000,1,
9305_0_det1,number_letter,0.2500,0.0000,1,
9305_0_det2,number_letter,0.2933,0.0000,1,
9305_0_det4,number_letter,0.2553,0.0000,1,
9305_0_det5,number_letter,0.2651,0.0000,1,
9305_0_det6,number_letter,0.2543,0.0000,1,
9305_4_det1,number_letter,0.2721,0.0000,2,
9305_4_det2,number_letter,0.2649,0.0000,2,
9305_4_det3,number_letter,0.2942,0.0000,2,
9305_4_det4,number_letter,0.2577,0.0000,2,
9305_4_det5,number_letter,0.2635,0.0000,2,
9305_4_det6,number_letter,0.2532,0.0000,2,
9317_0_det0,number_letter,0.3112,0.0000,1,
9317_0_det1,number_letter,0.3629,0.0000,1,
9317_0_det2,number_letter,0.2581,0.0000,1,
9317_0_det3,arrow,0.2778,0.0000,1,
9352_0_det0,arrow,0.4796,0.0000,2,
9352_0_det1,number_letter,0.3601,0.3937,2,9352_0_0
9352_0_det2,number_letter,0.2571,0.3504,2,9352_0_0
9352_0_det3,freeform_bbox,0.3338,0.0000,2,
9352_0_det5,number_letter,0.2754,0.0983,2,9352_0_0
9286_6_det0,arrow,0.2505,0.0000,1,
9286_6_det2,number_letter,0.2539,0.0000,1,
9286_7_det0,arrow,0.2857,0.2977,1,9286_7_7
9286_7_det2,number_letter,0.2544,0.0000,1,
9346_2_det0,arrow,0.5099,0.0000,1,
9346_6_det0,arrow,0.2800,0.0000,1,
9391_1_det0,number_letter,0.2802,0.0000,2,
9391_1_det1,freeform_bbox,0.3039,0.0096,2,9391_1_5
9391_1_det2,number_letter,0.2669,0.0130,2,9391_1_5
9391_1_det3,number_letter,0.2560,0.0124,2,9391_1_5
9391_1_det4,number_letter,0.2708,0.0000,2,
9391_4_det0,number_letter,0.3488,0.0000,1,
9391_4_det1,number_letter,0.2628,0.0000,1,
9391_4_det2,number_letter,0.2840,0.0000,1,
9391_5_det0,arrow,0.3428,0.0000,1,
9391_5_det1,arrow,0.3372,0.0000,1,
9391_5_det2,arrow,0.2665,0.0000,1,
9430_3_det0,arrow,0.4128,0.0000,1,
9430_3_det1,arrow,0.2827,0.0000,1,
9430_3_det2,number_letter,0.2702,0.0000,1,
9441_3_det0,number_letter,0.3186,0.0000,1,
9441_3_det1,arrow,0.2627,0.0015,1,9441_3_6
9441_3_det2,arrow,0.3080,0.0666,1,9441_3_6
9441_3_det3,number_letter,0.2630,0.3387,1,9441_3_6
9441_3_det4,number_letter,0.2517,0.2703,1,9441_3_6
9458_1_det0,arrow,0.4936,0.0000,1,
9469_0_det0,arrow,0.4593,0.0000,1,
9469_0_det1,number_letter,0.2891,0.0000,1,
9469_0_det3,arrow,0.2501,0.0000,1,
9450_0_det0,freeform_bbox,0.4247,0.0000,1,
9450_0_det1,arrow,0.4030,0.2846,1,9450_0_4
9450_0_det3,arrow,0.2929,0.5321,1,9450_0_4
9450_0_det4,number_letter,0.3061,0.0000,1,
9450_0_det5,number_letter,0.2797,0.0000,1,
9450_0_det6,number_letter,0.2853,0.0000,1,
9450_0_det7,number_letter,0.2557,0.0000,1,
9450_0_det8,number_letter,0.2520,0.0000,1,
9450_1_det0,arrow,0.4242,0.0000,1,
9450_1_det1,arrow,0.2598,0.0000,1,
9532_2_det0,number_letter,0.2849,0.0000,1,
9532_2_det1,number_letter,0.2919,0.0000,1,
9532_2_det2,number_letter,0.2866,0.0000,1,
9532_2_det3,number_letter,0.2569,0.0000,1,
9532_2_det4,number_letter,0.2919,0.0000,1,
9532_2_det5,number_letter,0.2846,0.0000,1,
9532_2_det6,number_letter,0.2735,0.0000,1,
9532_2_det7,freeform_bbox,0.3090,0.0010,1,9532_2_5
9532_2_det8,number_letter,0.2534,0.0000,1,
9532_2_det9,number_letter,0.2609,0.0000,1,
9532_2_det10,number_letter,0.2729,0.0000,1,
9532_2_det11,number_letter,0.2826,0.0000,1,
9532_2_det12,number_letter,0.2569,0.0000,1,
9532_2_det13,number_letter,0.2561,0.0000,1,
9532_2_det14,number_letter,0.2596,0.0000,1,
9532_2_det15,number_letter,0.2538,0.0000,1,
9532_2_det16,number_letter,0.2769,0.0000,1,
9532_2_det17,number_letter,0.2785,0.0000,1,
9532_2_det18,number_letter,0.2697,0.0000,1,
954_1_det0,arrow,0.4402,0.6028,1,954_1_7
954_1_det1,number_letter,0.2510,0.0000,1,
9571_0_det0,arrow,0.3595,0.0000,1,
9571_0_det1,number_letter,0.3471,0.0000,1,
9571_0_det2,arrow,0.3015,0.0469,1,9571_0_1
9571_0_det3,number_letter,0.2986,0.0000,1,
9568_1_det0,arrow,0.4425,0.5719,1,9568_1_3
9568_1_det1,number_letter,0.3344,0.0000,1,
9568_1_det3,number_letter,0.2997,0.0000,1,
9574_2_det0,arrow,0.3947,0.6623,1,9574_2_11
9574_2_det1,freeform_bbox,0.3836,0.0000,1,
9574_2_det2,number_letter,0.2625,0.0000,1,
9574_2_det3,number_letter,0.3638,0.0000,1,
9574_2_det4,number_letter,0.2874,0.0000,1,
9574_2_det5,arrow,0.2539,0.6092,1,9574_2_11
9635_0_det0,arrow,0.2556,0.0000,1,
962_3_det0,arrow,0.2640,0.0000,1,
962_9_det0,number_letter,0.2546,0.0000,1,
962_9_det1,number_letter,0.2706,0.0000,1,
962_9_det2,arrow,0.2924,0.0269,1,962_9_19
962_9_det3,freeform_bbox,0.3228,0.0000,1,
962_9_det4,number_letter,0.2707,0.0000,1,
962_9_det5,arrow,0.2620,0.0385,1,962_9_19
962_9_det6,arrow,0.3129,0.3756,1,962_9_19
962_10_det0,arrow,0.3432,0.0000,1,
962_10_det1,freeform_bbox,0.3778,0.0298,1,962_10_21
962_10_det2,arrow,0.2941,0.0000,1,
962_10_det3,arrow,0.2902,0.0000,1,
9656_0_det0,arrow,0.3229,0.0000,1,
9656_0_det1,number_letter,0.2629,0.0000,1,
9656_0_det2,arrow,0.2846,0.0000,1,
9638_0_det0,arrow,0.3857,0.0000,1,
9638_0_det1,arrow,0.2582,0.0000,1,
965_2_det0,arrow,0.3461,0.2174,1,965_2_2
965_2_det1,arrow,0.2836,0.0610,1,965_2_2
965_2_det2,number_letter,0.2616,0.0000,1,
9684_2_det0,arrow,0.3943,0.0331,1,9684_2_4
9684_2_det1,arrow,0.3572,0.0000,1,
9684_2_det2,number_letter,0.2975,0.0000,1,
9705_0_det0,number_letter,0.3247,0.0000,1,
9705_0_det1,number_letter,0.3540,0.0000,1,
9705_0_det2,number_letter,0.2864,0.0000,1,
9705_0_det3,number_letter,0.3085,0.0000,1,
9705_0_det4,arrow,0.3208,0.0000,1,
9705_0_det5,number_letter,0.3401,0.0000,1,
9705_0_det6,arrow,0.2713,0.0000,1,
972_1_det0,arrow,0.4294,0.6886,1,972_1_3
972_1_det1,freeform_bbox,0.3530,0.0000,1,
972_2_det0,arrow,0.3796,0.5224,1,972_2_7
972_2_det1,freeform_bbox,0.3485,0.0000,1,
972_2_det2,arrow,0.3101,0.4167,1,972_2_7
9818_0_det0,freeform_bbox,0.3731,0.0250,1,9818_0_0
9818_0_det1,arrow,0.2596,0.0000,1,
9806_4_det0,number_letter,0.3656,0.0000,1,
9806_4_det1,arrow,0.2757,0.3127,1,9806_4_18
9806_4_det2,number_letter,0.2927,0.0000,1,
9806_4_det4,number_letter,0.2527,0.0000,1,
9806_5_det0,number_letter,0.3634,0.0000,1,
9806_5_det1,number_letter,0.2897,0.0000,1,
9806_5_det2,number_letter,0.2648,0.0000,1,
9825_2_det0,number_letter,0.3219,0.0000,1,
9825_2_det1,number_letter,0.3198,0.0000,1,
9825_2_det2,number_letter,0.3014,0.0000,1,
9825_2_det3,number_letter,0.3200,0.0000,1,
9825_2_det4,number_letter,0.2953,0.0000,1,
9825_2_det5,arrow,0.2763,0.0000,1,
9825_2_det6,number_letter,0.2584,0.0000,1,
9825_2_det7,number_letter,0.2611,0.0000,1,
9825_3_det0,number_letter,0.3165,0.0000,1,
9825_3_det1,number_letter,0.3163,0.0000,1,
9825_3_det2,arrow,0.2777,0.0000,1,
9825_3_det3,number_letter,0.2961,0.0000,1,
9825_3_det4,number_letter,0.3329,0.0000,1,
9825_3_det5,number_letter,0.2897,0.0000,1,
9825_3_det6,number_letter,0.2657,0.0000,1,
9825_3_det7,number_letter,0.2682,0.0000,1,
980_8_det0,number_letter,0.2585,0.0000,1,
980_8_det1,arrow,0.2576,0.0000,1,
980_8_det2,number_letter,0.2723,0.0000,1,
980_8_det3,number_letter,0.2659,0.0000,1,
980_8_det4,number_letter,0.2554,0.0000,1,
980_14_det0,number_letter,0.2571,0.0000,1,
980_14_det1,arrow,0.2934,0.0000,1,
980_14_det2,number_letter,0.2759,0.0000,1,
980_14_det3,number_letter,0.2506,0.0000,1,
980_14_det4,number_letter,0.2714,0.0000,1,
980_14_det5,number_letter,0.2620,0.0000,1,
9831_0_det0,number_letter,0.2573,0.0000,2,
9831_0_det1,number_letter,0.2769,0.0000,2,
9831_0_det2,number_letter,0.2584,0.0000,2,
9844_13_det0,arrow,0.4247,0.7331,1,9844_13_26
9844_13_det1,number_letter,0.2548,0.0000,1,
9844_13_det2,number_letter,0.2675,0.0000,1,
9844_13_det3,number_letter,0.2614,0.0000,1,
9844_13_det4,number_letter,0.2681,0.0000,1,
9844_13_det5,number_letter,0.2836,0.0000,1,
9844_13_det6,number_letter,0.2582,0.0000,1,
9884_0_det0,number_letter,0.3660,0.0000,1,
9884_0_det1,arrow,0.3245,0.0000,1,
9884_0_det3,number_letter,0.2615,0.0000,1,
9884_0_det4,arrow,0.2553,0.0000,1,
9884_0_det5,number_letter,0.2930,0.0000,1,
9884_1_det0,arrow,0.3461,0.0000,1,
9884_1_det1,arrow,0.3420,0.0000,1,
9884_1_det2,freeform_bbox,0.3336,0.0000,1,
9884_1_det3,arrow,0.2518,0.0000,1,
9933_1_det0,freeform_bbox,0.3044,0.0000,1,
9933_1_det1,arrow,0.3043,0.0000,1,
9933_1_det2,number_letter,0.2786,0.0000,1,
9933_1_det3,number_letter,0.2574,0.0000,1,
9933_1_det4,number_letter,0.3180,0.0000,1,
9933_1_det5,number_letter,0.2523,0.0000,1,
9933_1_det6,number_letter,0.2636,0.0000,1,
9933_1_det7,number_letter,0.2585,0.0000,1,
9933_2_det0,arrow,0.3550,0.0000,1,
9933_2_det1,freeform_bbox,0.3789,0.0000,1,
9933_2_det2,number_letter,0.3475,0.0000,1,
9933_2_det3,arrow,0.2662,0.6620,1,9933_2_10
9935_4_det0,freeform_bbox,0.3526,0.0000,1,
9935_4_det1,number_letter,0.2774,0.0000,1,
9935_4_det2,arrow,0.2651,0.0000,1,
9935_4_det3,number_letter,0.2711,0.0000,1,
9935_4_det4,number_letter,0.2593,0.0000,1,
9960_2_det0,arrow,0.2565,0.0035,1,9960_2_5
9960_2_det1,number_letter,0.2500,0.0000,1,
9960_2_det2,arrow,0.2567,0.1303,1,9960_2_5
9958_0_det0,number_letter,0.4179,0.0000,1,
9958_0_det1,arrow,0.3260,0.0000,1,
9958_0_det2,arrow,0.3193,0.0000,1,
9958_0_det3,number_letter,0.2993,0.0000,1,
9958_0_det5,number_letter,0.2647,0.0000,1,
9958_1_det0,arrow,0.3078,0.0000,2,
9958_1_det1,number_letter,0.2822,0.0000,2,
9958_1_det2,arrow,0.3007,0.0000,2,
9958_1_det4,number_letter,0.2704,0.0000,2,
9958_7_det0,arrow,0.3072,0.0000,1,
9958_7_det1,arrow,0.3244,0.0000,1,
9958_7_det2,number_letter,0.2698,0.0000,1,
9975_3_det0,arrow,0.2833,0.1029,1,9975_3_3
999_1_det0,freeform_bbox,0.4420,0.0000,1,
999_1_det1,arrow,0.4331,0.0000,1,
999_1_det2,number_letter,0.3559,0.0646,1,999_1_4
999_1_det3,number_letter,0.2777,0.0456,1,999_1_4
